"full_address","neighborhoods_analysis_boundaries","permit_type_definition","description","existing_use","proposed_use","permit_creation_date","location.latitude","location.longitude"
"3751 20th St 94110","Mission","additions alterations or repairs","legalize 2 units","1 family dwelling","2 family dwelling",1985-12-27,"37.758052634882596","-122.4246136804463"
"330 Harvard St 94134","Excelsior","otc alterations permit","legalize 3 bedrooms plus 2 bathrooms on lower level","1 family dwelling","1 family dwelling",1997-04-24,"37.72534719905792","-122.42046587221905"
"167 Concord St 94112","Excelsior","additions alterations or repairs","legalize rooms at ground floor","1 family dwelling","1 family dwelling",1999-01-22,"37.71138277126414","-122.4420210097873"
"155 Farragut Av 94112","Outer Mission","otc alterations permit","revision to bpa #9711365. legalize existing storage rm.","1 family dwelling","1 family dwelling",1997-07-24,"37.711549272839676","-122.45168012171547"
"1445 23rd Av 94122","Sunset/Parkside","additions alterations or repairs","add new bath and storage at ground flr legalize bed/play rms","1 family dwelling","1 family dwelling",1997-08-01,"37.76062766616003","-122.48154710725323"
"3820 22nd St 94114","Noe Valley","additions alterations or repairs","comply with hid n.o.v. 1996 02573(dismantle illegal unit)","2 family dwelling","1 family dwelling",1997-08-12,"37.7548154958885","-122.43308869158608"
"1532 Revere Av 94124","Bayview Hunters Point","additions alterations or repairs","return garage to storage/rmve illegal kitchn & shower","1 family dwelling","1 family dwelling",1997-10-07,"37.731154575590466","-122.3887315618303"
"1375 Brussels St 94134","Visitacion Valley","additions alterations or repairs","legalized per notice of violation #199704614","1 family dwelling","1 family dwelling",1997-10-08,"37.71547815889426","-122.4005386167644"
"2562 Sutter St 94115","Pacific Heights","additions alterations or repairs","2562-1/2 sutter street: rebuild/legalize rooms, ground fl","1 family dwelling","1 family dwelling",1999-02-12,"37.78519435309581","-122.44254680373427"
"154 Byxbee St 94132","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize storage rooms at ground floor","1 family dwelling","1 family dwelling",1997-11-21,"37.71710167986602","-122.46955244729308"
"431 Ralston St 94132","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize rooms and alteration in ground floor","1 family dwelling","1 family dwelling",1999-06-04,"37.72025425064081","-122.46923583876743"
"1347 38th Av 94122","Sunset/Parkside","otc alterations permit","legalize fence (reduce to 6 ft),n.o.v. #9702020","1 family dwelling","1 family dwelling",1998-01-05,"37.76175446919515","-122.49774950059279"
"155 Farragut Av 94112","Outer Mission","additions alterations or repairs","revision to 9713798 to legalize basement bathrm,family room","1 family dwelling","1 family dwelling",1998-01-06,"37.711549272839676","-122.45168012171547"
"1050 Kirkham St 94122","Inner Sunset","otc alterations permit","legalize fence built without a permit app #9601586","1 family dwelling","1 family dwelling",1998-01-23,"37.76028806132474","-122.47223262360531"
"2493 Folsom St 94110","Mission","additions alterations or repairs","demo illegal shed per notice of violation 6/4/87","1 family dwelling","1 family dwelling",1987-06-19,"37.75753285990916","-122.41425263379405"
"1319 Alemany Bl 94112","Outer Mission","otc alterations permit","remove facility assoc w/illegal dwell unit,legalize storage","1 family dwelling","1 family dwelling",1998-02-10,"37.729411953247755","-122.43342438024304"
"328 Bocana St 94110","Bernal Heights","additions alterations or repairs","legalize work done w/o permit on the ground floor","1 family dwelling","1 family dwelling",1998-02-25,"37.738848474861676","-122.41924491112849"
"145 Margaret Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize bootom rooms per n.o.v #9711143","2 family dwelling","1 family dwelling",1998-03-12,"37.71663522560818","-122.45294358406233"
"2366 41st Av 94116","Sunset/Parkside","additions alterations or repairs","legalize existing room to storage room","1 family dwelling","1 family dwelling",1998-03-16,"37.74265089059525","-122.49897810928225"
"3044 Octavia St 94123","Marina","additions alterations or repairs","legalize rear cottage built 1908","1 family dwelling","1 family dwelling",1987-08-27,"37.8004099321397","-122.42912003235314"
"816 Guerrero St 94110","Mission","additions alterations or repairs","correct nov#199812577 remove illegal 2nd unit on 2/f","2 family dwelling","1 family dwelling",1998-03-30,"37.75782503076604","-122.42375162931197"
"845 Athens St 94112","Excelsior","otc alterations permit","add study rm,guest rm,bath,storage rm &legalize family room","1 family dwelling","1 family dwelling",1999-10-21,"37.71484828211147","-122.43336448204849"
"1919 Quesada Av 94124","Bayview Hunters Point","otc alterations permit","remove illegal unit,install recreation room w/full bath","1 family dwelling","1 family dwelling",1998-06-11,"37.73555650525244","-122.39583603576892"
"3448 San Bruno Av 94134","Visitacion Valley","additions alterations or repairs","legalize notice of violation 9800848","1 family dwelling","1 family dwelling",1999-11-17,"37.71827778080162","-122.40052601148722"
"242 Brussels St 94134","Portola","additions alterations or repairs","remove kitchen/illegal basement unit,all utility removed","1 family dwelling","1 family dwelling",1998-07-10,"37.72887392518908","-122.4066394566357"
"1480 07th Av 94122","Inner Sunset","additions alterations or repairs","legalize exist rms & bath rm @ ground flr","1 family dwelling","1 family dwelling",1988-02-03,"37.7608378811534","-122.46361295449196"
"1717 Lincoln Wy 94122","Inner Sunset","additions alterations or repairs","legalize second dwelling unit","1 family dwelling","1 family dwelling",1998-07-15,"37.765214433765635","-122.47653056627001"
"746 South Van Ness Av 94110","Mission","otc alterations permit","remove illegal kitchen","2 family dwelling","1 family dwelling",1999-09-02,"37.76120828115793","-122.41746269089356"
"1226 Goettingen St 94134","Visitacion Valley","additions alterations or repairs","remove kitchen from grnd flr/legalize deck w/o permit)","1 family dwelling","1 family dwelling",1998-07-22,"37.71695146304554","-122.40268375231814"
"236 Lobos St 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","demolish illegally built kitchen, shower room & toilet room","1 family dwelling","1 family dwelling",1998-08-26,"37.715152600849216","-122.46041982175149"
"1150 Gilman Av 94124","Bayview Hunters Point","additions alterations or repairs","legalize ground floor unit and rear addiition","1 family dwelling","1 family dwelling",1998-08-31,"37.72004806134477","-122.39080469622738"
"583 02nd Av 94118","Inner Richmond","additions alterations or repairs","legalize existing structure","1 family dwelling","day care center",1984-06-07,"37.77776575761168","-122.46003342959314"
"1975 08th Av 94116","Inner Sunset","additions alterations or repairs","legalize exist bay window","1 family dwelling","1 family dwelling",1988-06-21,"37.75165542469885","-122.46454894401856"
"65 Keystone Wy 94127","West of Twin Peaks","additions alterations or repairs","legalize 1st flr partitions,minor alterations,add outlets","1 family dwelling","1 family dwelling",1998-10-22,"37.727143911092085","-122.4627746493874"
"32 Crescent Av 94112","Bernal Heights","otc alterations permit","comply w/n.o.v.#199814790/00 legalize bldg as sfd w/2 floors","1 family dwelling","1 family dwelling",1998-12-14,"37.73505959826586","-122.42352780740103"
"124 Marston Av 94112","West of Twin Peaks","additions alterations or repairs","per viol notice 3/31/92 remove illegal unit in garage","1 family dwelling","1 family dwelling",1998-12-29,"37.7277119912404","-122.44704576022335"
"2468 Funston Av 94116","West of Twin Peaks","otc alterations permit","legalize construction without bldg permit/seperate lndry","1 family dwelling","1 family dwelling",1999-01-07,"37.74189254524609","-122.46887414230162"
"940 Athens St 94112","Excelsior","additions alterations or repairs","legalize existing bedroom add bedrm,famrm, & bath","1 family dwelling","1 family dwelling",1999-01-25,"37.71431037570802","-122.43428847866274"
"995 Rutland St 94134","Visitacion Valley","otc alterations permit","on grnd flr legalize bthrm & one bdrm/remove kitchen","1 family dwelling","2 family dwelling",1999-01-29,"37.709884179875786","-122.4083056752743"
"205 Warren Dr 94131","Inner Sunset","additions alterations or repairs","existing room and 1/2 bath legalized","1 family dwelling","1 family dwelling",1999-02-19,"37.753714262710446","-122.46063756673215"
"36 Mercury St 94124","Bayview Hunters Point","additions alterations or repairs","legalize alteration work as per nov dated 3-5-99","1 family dwelling","1 family dwelling",1999-03-26,"37.732043293940364","-122.40185988136462"
"1579 41st Av 94122","Sunset/Parkside","otc alterations permit","removed basement unit, revert former illegal unit spce to ga","1 family dwelling","1 family dwelling",1999-04-02,"37.757333409700436","-122.50066246280561"
"1340 42nd Av 94122","Sunset/Parkside","additions alterations or repairs","legalize rooms and create additional unit in basement","1 family dwelling","1 family dwelling",1989-04-05,"37.76176252972722","-122.50139127711742"
"2725 Anza St 94121","Outer Richmond","otc alterations permit","legalize (e) 2 bedrms and bathroom at ground floor","1 family dwelling","1 family dwelling",1999-04-26,"37.77823778481906","-122.47752588559874"
"875 Rutland St 94134","Visitacion Valley","otc alterations permit","legalize (e0 two bedrms and one bath, new storage added","1 family dwelling","1 family dwelling",1999-04-26,"37.711584849488965","-122.40759174259384"
"285 Faxon Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","removal of illegal kitchen on 2nd fl, or abatement violation","1 family dwelling","1 family dwelling",1999-05-04,"37.71969982230317","-122.4606418920862"
"782 Huron Av 94112","Outer Mission","otc alterations permit","legalize nov #9900527","1 family dwelling","1 family dwelling",1999-05-25,"37.711468161329066","-122.45071515929273"
"223 Capitol Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","remove illegal kitchen","1 family dwelling","1 family dwelling",1999-06-03,"37.71268513451094","-122.45929843379454"
"274 Lowell St 94112","Excelsior","additions alterations or repairs","legalize existing storage room next to garage","1 family dwelling","1 family dwelling",1999-06-09,"37.70882040183355","-122.44522676679843"
"1939 09th Av 94116","Inner Sunset","additions alterations or repairs","remove illegal apartment return to formal storage","1 family dwelling","1 family dwelling",1989-08-25,"37.7520770566159","-122.46580673403568"
"935 Quintara St 94116","West of Twin Peaks","additions alterations or repairs","legalize passageway entry, guile 1 bedroom down & remove clo","1 family dwelling","1 family dwelling",1999-06-18,"37.74844560170623","-122.47564878158165"
"527 Brunswick St 94112","Excelsior","otc alterations permit","legalize ground floor rooms revert back to storage","1 family dwelling","1 family dwelling",1999-06-22,"37.71007515000077","-122.4438110284085"
"1634 Alemany Bl 94112","Outer Mission","additions alterations or repairs","legalize exst rms at grnd fl & basement-add fire rated walls","1 family dwelling","1 family dwelling",1999-06-30,"37.72611877864554","-122.4366952421775"
"723 York St 94110","Mission","otc alterations permit","insulate music rm,install sheetrock,build toilet/legalize","1 family dwelling","1 family dwelling",1999-07-12,"37.75964023127658","-122.40863276868282"
"518 Point Lobos Av 94121","Outer Richmond","otc alterations permit","legalize ground floor development/2 extg bdrm/new const.","1 family dwelling","1 family dwelling",1999-07-21,"37.78017055206549","-122.50888345890768"
"22 Whittier St 94112","Excelsior","otc alterations permit","to legalize and document vinyl siding","1 family dwelling","1 family dwelling",1999-08-23,"37.70984419120542","-122.4483510380795"
"393 San Benito Wy 94127","West of Twin Peaks","additions alterations or repairs","remove kitchen legalize rms notice of viol #19920032","1 family dwelling","1 family dwelling",1999-09-15,"37.72902353861564","-122.46767343148906"
"224 Burrows St 94134","Portola","otc alterations permit","legalize bedrms & full bath & laundry area on g/f per plans","1 family dwelling","1 family dwelling",1999-09-24,"37.728665781110145","-122.40562564153093"
"60 Fountain St 94114","Noe Valley","additions alterations or repairs","legalize exist wire glass aluminum windows","1 family dwelling","1 family dwelling",1990-05-18,"37.7499080719953","-122.44190587451693"
"43 Caselli Av 94114","Castro/Upper Market","otc alterations permit","revision to 9917774 legalize rooms in basement per plan","1 family dwelling","1 family dwelling",1999-11-19,"37.75955314037608","-122.44010333996857"
"1401 07th Av 94122","Inner Sunset","additions alterations or repairs","framing, sheetrock, taping and trim work to legalize","1 family dwelling","2 family dwelling",1990-09-20,"37.76211201035619","-122.46432555098173"
"1706 09th Av 94122","Inner Sunset","additions alterations or repairs","apply permit for removal of illegal in law unit in basement","1 family dwelling","1 family dwelling",1990-09-27,"37.756382555521725","-122.4654490711767"
"2011 Bancroft Av 94124","Bayview Hunters Point","additions alterations or repairs","legalize storage rm,s hallway & garage","1 family dwelling","1 family dwelling",2000-01-12,"37.729787344412905","-122.40071988295034"
"1925 08th Av 94116","Inner Sunset","additions alterations or repairs","legalize separation of basement rooms","1 family dwelling","1 family dwelling",1991-03-18,"37.75240158200675","-122.46475395306044"
"517 08th Av 94118","Inner Richmond","additions alterations or repairs","demo illegal addition","1 family dwelling","1 family dwelling",1991-05-10,"37.7785684691667","-122.46658656263895"
"1255 Gilman Av 94124","Bayview Hunters Point","additions alterations or repairs","legalize existing 2 family dwelling","1 family dwelling","1 family dwelling",1987-06-15,"37.72075777270292","-122.393125951502"
"1706 09th Av 94122","Inner Sunset","additions alterations or repairs","legalize storage room","1 family dwelling","1 family dwelling",1991-08-29,"37.756382555521725","-122.4654490711767"
"2493 Folsom St 94110","Mission","otc alterations permit","demolish illegal construction","1 family dwelling","1 family dwelling",1987-10-26,"37.75753285990916","-122.41425263379405"
"91 Farallones St 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize lower non-conforming unit","1 family dwelling","2 family dwelling",1992-02-24,"37.71389063033947","-122.45565665979171"
"110 09th Av 94118","Inner Richmond","additions alterations or repairs","legalize rooms on ground floor","1 family dwelling","1 family dwelling",1992-04-21,"37.78626070867759","-122.4675830974854"
"1725 Newhall St 94124","Bayview Hunters Point","additions alterations or repairs","legalize basement unit per plans.","1 family dwelling","2 family dwelling",1992-06-17,"37.73326563702455","-122.39396498926293"
"2201 44th Av 94116","Sunset/Parkside","additions alterations or repairs","remove illegal unit on ground floor per bldg inspector","1 family dwelling","1 family dwelling",1990-11-26,"37.745438186747435","-122.50297996752148"
"1326 15th Av 94122","Inner Sunset","otc alterations permit","demo illegal in-law unit in basement/leave wall finishes","1 family dwelling","1 family dwelling",1999-07-19,"37.76321470409826","-122.47240995960684"
"2405 35th Av 94116","Sunset/Parkside","otc alterations permit","legalize instal of strlift","1 family dwelling","retail sales",1992-07-09,"37.742041219015235","-122.49299642548759"
"362 Munich St 94112","Excelsior","additions alterations or repairs","legalize ground floor rooms & baths-remove stove,sink,cabinets & bathtub","1 family dwelling","1 family dwelling",2000-01-31,"37.720074320147724","-122.4277667416512"
"656 02nd Av 94118","Inner Richmond","otc alterations permit","remove illegal unit in basement, remodel entire house, seismic upgrade","1 family dwelling","1 family dwelling",2000-01-31,"37.77633978898491","-122.45931404580844"
"61 Tucker Av 94134","Visitacion Valley","additions alterations or repairs","legalize rear addition to respond to complaint #9901581","1 family dwelling","1 family dwelling",2000-02-02,"37.71536766556776","-122.40486660769207"
"46 Cassandra Ct 94112","Excelsior","otc alterations permit","legalize rooms in grown floor, per attached plans","1 family dwelling","1 family dwelling",2000-02-02,"37.70957683594163","-122.44878531057294"
"1666 Lombard St 94123","Marina","additions alterations or repairs","legalize powderrm/closets & door/social room","1 family dwelling","1 family dwelling",1993-02-22,"37.80107639627231","-122.42894172914079"
"1734 44th Av 94122","Sunset/Parkside","additions alterations or repairs","legalize rooms at ground floor","1 family dwelling","1 family dwelling",2000-02-09,"37.754248230927395","-122.50301665384576"
"35 Pope St 94112","Excelsior","otc alterations permit","legalized storage room, as per attached plans","1 family dwelling","1 family dwelling",2000-02-11,"37.714452983256095","-122.44107114551295"
"1969 San Jose Av 94112","Outer Mission","additions alterations or repairs","legalize rooms","1 family dwelling","1 family dwelling",2000-02-11,"37.72542524250919","-122.44229361336717"
"2610 25th St 94110","Mission","additions alterations or repairs","legalize third unit as shown on plas (see variance decision","1 family dwelling","2 family dwelling",1993-03-15,"37.75204583346531","-122.40470315968473"
"2174 44th Av 94116","Sunset/Parkside","otc alterations permit","legalize rooms at ground floor 1 bedrm 1 storage","1 family dwelling","1 family dwelling",2000-02-14,"37.74610038436901","-122.50244736194445"
"1674 22nd Av 94122","Sunset/Parkside","additions alterations or repairs","remove stove,sink,&legalize studyrm, laundry,storage,bath","1 family dwelling","1 family dwelling",2000-02-25,"37.75646958896633","-122.47952223340259"
"1443 05th Av 94122","Inner Sunset","additions alterations or repairs","legalize 2nd kitc ground fl/kitchen existed prior to 1961","1 family dwelling","1 family dwelling",1993-05-10,"37.76152001713844","-122.46216860551722"
"25 Concord St 94112","Excelsior","additions alterations or repairs","legalize ground floor","1 family dwelling","1 family dwelling",2000-03-01,"37.71334771204971","-122.44285887815873"
"1937 San Jose Av 94112","Outer Mission","additions alterations or repairs","legalize existing family room & batth on first floor","1 family dwelling","1 family dwelling",2000-03-02,"37.72611573859455","-122.44170347805117"
"1342 York St 94110","Mission","additions alterations or repairs","remove illegal 2nd unit 2nd fl/kitchen/ply sheathing rear de","2 family dwelling","1 family dwelling",1993-06-01,"37.750519622256775","-122.40824527014428"
"1723 09th Av 94122","Inner Sunset","additions alterations or repairs","legalize ground floor unit","1 family dwelling","2 family dwelling",1993-07-02,"37.75606489812163","-122.46608363069605"
"3036 Market St 94114","Castro/Upper Market","otc alterations permit","voluntary convert illegal unit to additional living space,add internal stairs,remove kitchen &minor","1 family dwelling","1 family dwelling",2000-03-10,"37.76128561703005","-122.442000181702"
"333 Ralston St 94132","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize exist rms at grnd flr & lwr lvl-bedrm, storage","1 family dwelling","1 family dwelling",1993-08-12,"37.71847454129919","-122.46921871789499"
"45 Upland Dr 94127","West of Twin Peaks","additions alterations or repairs","legalize (e) rooms @ ground floor","1 family dwelling","1 family dwelling",2000-03-15,"37.7286123347005","-122.46153107617097"
"1318 York St 94110","Mission","additions alterations or repairs","legalize ground floor construction, bring garage up to code","1 family dwelling","1 family dwelling",1999-08-09,"37.75087152184175","-122.40827881904637"
"1 College Tr 94112","Bernal Heights","additions alterations or repairs","to remove illegal unit on ground floor per complaint no 2000/02/312 by converting the secondary kitc","1 family dwelling","1 family dwelling",2000-03-31,"37.734299304513144","-122.42600388431238"
"80 Mullen Av 94110","Bernal Heights","otc alterations permit","legalize garage, toilet, storage & laundry","1 family dwelling","1 family dwelling",2000-03-31,"37.74622972781647","-122.40930526051389"
"2424 Castro St 94131","Glen Park","additions alterations or repairs","legalize level three/enlarge","1 family dwelling","1 family dwelling",2000-04-05,"37.74207302930841","-122.43352180889377"
"5252 Mission St 94112","Outer Mission","otc alterations permit","tear down partial framing from the back-illegal-install back a window-remove illegal structure and i","1 family dwelling","1 family dwelling",2000-04-11,"37.71523059188055","-122.44235956662875"
"1986 10th Av 94116","Inner Sunset","additions alterations or repairs","one-stop, legalize first floor (remodel)","1 family dwelling","1 family dwelling",2000-04-12,"37.75124164808325","-122.46622705429395"
"190 Saint Charles Av 94132","Oceanview/Merced/Ingleside","otc alterations permit","to comply w/nov-remove illegal unit dated feb 8, 2000, on ground floor per plans","1 family dwelling","1 family dwelling",2000-04-13,"37.71077990612584","-122.46946371646344"
"55 Morse St 94112","Excelsior","otc alterations permit","legalize existing rooms on ground flr","1 family dwelling","1 family dwelling",2000-04-13,"37.713216336155135","-122.43770313942653"
"1259 48th Av 94122","Sunset/Parkside","additions alterations or repairs","legalize 2-story rear addition","1 family dwelling","1 family dwelling",2000-04-14,"37.7629390160729","-122.50858045319458"
"210 Teddy Av 94134","Visitacion Valley","additions alterations or repairs","install new furance, upgrade electrical wire, legalize bsmt bedroom.","1 family dwelling","1 family dwelling",2000-04-19,"37.71486796898026","-122.40669933067582"
"787 Castro St 94114","Castro/Upper Market","otc alterations permit","restore legal occupancy remove illegal unit remove 2nd kitchen and occupancy separation","2 family dwelling","1 family dwelling",2000-04-21,"37.75637516135426","-122.43425099659285"
"300 Trumbull St 94112","Excelsior","additions alterations or repairs","legalize existing bathroom & storage room","1 family dwelling","1 family dwelling",2000-04-24,"37.73068132630378","-122.42390341836027"
"125 Clement St 94118","Inner Richmond","additions alterations or repairs","legalize bldg as commercial  office per planning code 179","1 family dwelling","office",1994-06-30,"37.782877119011374","-122.46056907517058"
"673 09th Av 94118","Inner Richmond","additions alterations or repairs","shed rear of building, to be legalized","1 family dwelling","1 family dwelling",1994-08-05,"37.775763566056035","-122.467449671975"
"350 Olmstead St 94134","Portola","otc alterations permit","remove illegal wall making living room & dining room into bedrooms, replace sheetrock in three walls","1 family dwelling","1 family dwelling",2000-05-01,"37.722150541129054","-122.40511914529337"
"1311 43rd Av 94122","Sunset/Parkside","otc alterations permit","legalize rooms at rear of garage floor, fam room, storage rm, toilet rm, laundry","1 family dwelling","1 family dwelling",2000-05-02,"37.762133551527214","-122.50310906253499"
"250 09th Av 94118","Inner Richmond","additions alterations or repairs","legalize 6.5. foot fences on north and south of property","1 family dwelling","1 family dwelling",1995-02-08,"37.7836997045717","-122.46736479456068"
"535 32nd Av 94121","Outer Richmond","additions alterations or repairs","remove kitchen,legalize existing family room,bedroom,full bath &laundry room @grd fl,construct bedrm","1 family dwelling","1 family dwelling",2000-05-03,"37.778983694319805","-122.49250857576345"
"1374 Pacific Av 94109","Russian Hill","otc alterations permit","remove 2 illegal units at basement spaces - convert to storage","1 family dwelling","1 family dwelling",2000-05-04,"37.79567388772679","-122.41783149473294"
"231 Gambier St 94134","Excelsior","otc alterations permit","legalize alteration to ground floor-rooms, bathroom & storage","1 family dwelling","1 family dwelling",2000-05-09,"37.72649303905353","-122.42137569195647"
"2232 Ulloa St 94116","Sunset/Parkside","otc alterations permit","legalize bathroom & storage rooms an dabate n.o.b. complaint 9900700. revise to chg dir. of stairs.","1 family dwelling","1 family dwelling",2000-05-09,"37.741215979924206","-122.48048649642243"
"1372 Pacific Av 94109","Russian Hill","otc alterations permit","remove illegal unit. remove kitchen applicances and cabinets.","1 family dwelling","office",2000-05-10,"37.79567388772679","-122.41783149473294"
"1759 48th Av 94122","Sunset/Parkside","otc alterations permit","legalize family room-take out kitchen (basement)","1 family dwelling","1 family dwelling",2000-05-17,"37.75361926782227","-122.50789776123281"
"333 Ralston St 94132","Oceanview/Merced/Ingleside","otc alterations permit","rev pa #9313180. correct name & legalize bedrm & storage rms","1 family dwelling","1 family dwelling",1995-07-27,"37.71847454129919","-122.46921871789499"
"120 Colby St 94134","Portola","otc alterations permit","remove illegal basement unit restore to original according pa #401783 comply n.o.v date 5/18/2000","1 family dwelling","1 family dwelling",2000-05-19,"37.728548609783765","-122.41407682147052"
"2614 21st Av 94116","Sunset/Parkside","otc alterations permit","remove illegal unit & revert area back to original storage use. legalize existing bathroom","1 family dwelling","1 family dwelling",2000-05-24,"37.738892149548","-122.47728613936276"
"1878 18th Av 94122","Inner Sunset","otc alterations permit","alter existing rooms and bath on ground fl. whitle eliminate illegal kitchen, dryrot repair in front","1 family dwelling","1 family dwelling",2000-05-25,"37.752856015726714","-122.47497735168373"
"1 Teddy Av NA",NA,"additions alterations or repairs","correct viol cited by bbi to convert illegal 3 units","apartments","1 family dwelling",1995-10-13,NA,NA
"1546 45th Av 94122","Sunset/Parkside","otc alterations permit","to remove illegal kitchen unit on first floor.","1 family dwelling","1 family dwelling",2000-06-01,"37.7577859891543","-122.50433832406401"
"218 Brookdale Av 94134","McLaren Park","additions alterations or repairs","legalize rooms, entertainment room, full bath","1 family dwelling","1 family dwelling",2000-06-08,"37.71061809590788","-122.42304056745401"
"349 Silver Av 94112","Excelsior","additions alterations or repairs","repair fire damaged, legalize bedroom, family rom & bathrm","1 family dwelling","1 family dwelling",2000-06-09,"37.728745351856084","-122.42969412517816"
"326 Bocana St 94110","Bernal Heights","additions alterations or repairs","legalize unit in basement-comply @ housing notice","1 family dwelling","2 family dwelling",1995-12-13,"37.73890959652784","-122.4192055271588"
"80 Flora St 94124","Bayview Hunters Point","additions alterations or repairs","legalize rooms at garage level per n.o.v. 1999-27836","1 family dwelling","1 family dwelling",2000-06-15,"37.73139677450893","-122.39475450318895"
"175 Commonwealth Av 94118","Presidio Heights","additions alterations or repairs","legalize deck, alter kitchen, sitting rm, breakfast rm, replace wall w/steel beam seismic u/g @ rear","1 family dwelling","1 family dwelling",2000-06-16,"37.78213763538444","-122.45592620329992"
"1223 32nd Av 94122","Sunset/Parkside","additions alterations or repairs","to repair construct a stairway and deck to be legalized","1 family dwelling","1 family dwelling",1984-07-20,"37.76431929813102","-122.49148024504674"
"4831 17th St 94117","Inner Sunset","otc alterations permit","convert dressingrm/fullbthrm, legalize skylite","1 family dwelling","1 family dwelling",2000-06-19,"37.76136781898575","-122.44966685306468"
"178 Florentine Av 94112","Excelsior","otc alterations permit","legalize rooms at grge floor/bdrm/familyrm/strgrm/bthrm & laundryrm","1 family dwelling","1 family dwelling",2000-06-20,"37.710993445329855","-122.44302067804517"
"663 39th Av 94121","Outer Richmond","otc alterations permit","remove (e) illegal kitchen on ground fl","1 family dwelling","1 family dwelling",2000-06-20,"37.77629164694449","-122.49983312207553"
"260 Niagara Av 94112","Outer Mission","additions alterations or repairs","demolish existing illegal in-law unit at garage level based on bldg depts notice on 6-1-2000","1 family dwelling","1 family dwelling",2000-06-26,"37.718730349901804","-122.44527409922179"
"478 Gaven St 94134","Portola","otc alterations permit","legalized habitable space on basement level","1 family dwelling","1 family dwelling",2000-06-26,"37.73114038512227","-122.41498328138006"
"2621 18th St 94110","Mission","additions alterations or repairs","remove illegal unit,kitchen,renew appl #8714073","1 family dwelling","1 family dwelling",1996-03-27,"37.76162084098761","-122.40870394311078"
"239 Molimo Dr 94127","West of Twin Peaks","additions alterations or repairs","demo illegal deck & inter, stair to rear yard","1 family dwelling","1 family dwelling",2000-06-29,"37.736534306552045","-122.45021210998235"
"142 Monticello St 94132","Oceanview/Merced/Ingleside","otc alterations permit","construct 1 bedrm,storerm,bathrm; legalize family room","1 family dwelling","1 family dwelling",2000-06-30,"37.71689065817433","-122.47044576266302"
"15 Bright St 94132","Oceanview/Merced/Ingleside","otc alterations permit","legalize extg bsmnt rooms/including 2 bdrm","1 family dwelling","1 family dwelling",2000-07-05,"37.711071797320216","-122.46370175607935"
"4310 17th St 94114","Castro/Upper Market","otc alterations permit","cottage previously used as an illegal dwelling unit,converted to use as storage sp,remove bath/kitch","1 family dwelling","storage shed",2000-07-07,"37.76235528521975","-122.44079267351869"
"1439 31st Av 94122","Sunset/Parkside","additions alterations or repairs","legalize & renovate (e)bedrm & bathrm on grnd flr","1 family dwelling","1 family dwelling",2000-07-11,"37.76035979003355","-122.49012754969917"
"3015 20th Av 94132","Sunset/Parkside","otc alterations permit","to add two bedrms, one full bathrm, laundry rm on existing grnd floor and legalize exsitng play rm p","1 family dwelling","1 family dwelling",2000-07-20,"37.73232539549643","-122.47630952155417"
"1040 Huron Av 94112","Outer Mission","additions alterations or repairs","we just want to apply to legalize the in law apartment","1 family dwelling","1 family dwelling",1984-07-26,"37.70887420147868","-122.45401695900654"
"167 Allison St 94112","Excelsior","additions alterations or repairs","legalized rear additions","1 family dwelling","1 family dwelling",2000-07-27,"37.71291978046619","-122.44148809023933"
"8038 Geary Bl 94121","Outer Richmond","additions alterations or repairs","legalize (e) family rm, bed rm & a full bath","1 family dwelling","1 family dwelling",2000-07-28,"37.77939772805275","-122.50569624898847"
"45 Mount Vernon Av 94112","Outer Mission","additions alterations or repairs","legalize playrooms and bathroom on basement.","1 family dwelling","1 family dwelling",2000-07-31,"37.715170260292126","-122.44374946678813"
"584 San Jose Av 94110","Noe Valley","additions alterations or repairs","legalize ground floor for office use","1 family dwelling","office",1996-09-09,"37.746695171422644","-122.42184064936733"
"445 Brussels St 94134","Portola","otc alterations permit","legalize rooms at ground floor.","1 family dwelling","1 family dwelling",2000-08-08,"37.72662494580336","-122.40505428161354"
"2969 Cesar Chavez St 94110","Bernal Heights","additions alterations or repairs","remove two illegal kitchens & one bathroom at garage level, repair rear stairs for dry rot. repair g","apartments","1 family dwelling",2000-04-20,"37.74809673727074","-122.40912667206524"
"1776 Revere Av 94124","Bayview Hunters Point","otc alterations permit","remove illegal kitchen on first floor","1 family dwelling","1 family dwelling",2000-08-14,"37.73367861247232","-122.39317556350018"
"141 Farallones St 94112","Oceanview/Merced/Ingleside","otc alterations permit","legalize construction of bedroom closet and full bathroom at garage level","1 family dwelling","1 family dwelling",2000-08-17,"37.71381206562029","-122.4575889588851"
"899 27th Av 94121","Outer Richmond","additions alterations or repairs","legalize 2 rooms on lower level as recreation and/or study","1 family dwelling","1 family dwelling",1984-07-30,"37.77260659661699","-122.4866351210172"
